0x00405530    2 92           entry0
0x0057de78    1 40           sym.lv_linux_fbdev_set_force_refresh
0x004442ec    4 40           sym.lv_display_get_driver_data
0x00546d34    1 48           method.tvg::TaskScheduler.term__
0x00528e24    1 104          fcn.00528e24
0x00528cc4    1 80           method.tvg::Saver.gen__
0x00507f08    4 128          sym.tvg_shape_get_stroke_width
0x00464c80    1 12           sym.lv_image_header_cache_is_enabled
0x00583160    1 120          sym.lv_obj_bind_checked
0x00427ea0    1 8            sym.lv_slider_set_mode
0x00408554   10 184          sym.lv_ll_ins_prev
0x00435ab8    3 120          sym.lv_event_set_ext_draw_size
0x0057a1cc   13 540          sym.save_faultcode_history
0x00406e38    4 88           sym.lv_anim_count_running
0x00426f18    1 12           sym.lv_scale_get_label_show
0x0046acb4    1 20           sym.lv_style_set_outline_opa
0x005719e8    9 80           sym.cJSON_ReplaceItemInArray
0x00413574    1 68           sym.lv_arc_get_bg_angle_end
0x004c7bf4    1 52           sym.page_settings_system_factoryreset_create
0x00512be8    3 56           method.LottieParser.getStrokeCap__
0x00442dc4   23 852  -> 728  sym.lv_screen_load_anim
0x00514bcc   10 344          method.LottieParser.parsePath__
0x0053fee4    4 76           method.SwShapeTask.rle__
0x0042e6ec    1 8            sym.lv_tabview_get_tab_bar
0x00466500    1 20           sym.lv_array_is_full
0x00516e8c   16 652          method.LottieParser.parseGradientFill__
0x00416ebc    1 8            sym.lv_calendar_get_today_date
0x0046959c    8 300          sym.lv_rb_init
0x0042dbd8    7 160          sym.lv_table_has_cell_ctrl
0x004eb888    7 216          sym.info_in_proc
0x00583578    1 8            sym.lv_observer_get_target_obj
0x004db49c    1 20           sym.widget_numpad_set_min_max
0x00495b2c    1 16           sym.axis_homed_cb
0x0041aa60    3 24           sym.lv_chart_get_series_next
0x0043eb58    1 24           sym.lv_obj_set_style_grid_column_dsc_array
0x0050831c    5 88           sym.tvg_shape_set_linear_gradient
0x0046b114    1 20           sym.lv_style_set_grid_row_align
0x0052310c    1 44           fcn.0052310c
0x00575844    4 136          sym.create_data_buried_file
0x004f31e8    3 124          sym.get_file_size
0x00583c54   10 196          sym.lv_canvas_copy_buf
0x004214b0    5 168          sym.lv_list_get_button_text
0x0055bdf4   35 6104 -> 936  sym.svgPathToShape_char_const__tvg::Shape_
0x00584818    1 120          sym.lv_imagebutton_set_src
0x00409fc0    1 12           sym.lv_timer_get_paused
0x00407374    1 8            sym.lv_anim_get_time
0x0046d050    3 76           sym.lv_image_set_inner_align
0x00435a5c    3 92           sym.lv_event_get_scroll_anim
0x004681c8    1 124          sym.lv_matrix_scale
0x00416eb4    1 8            sym.lv_calendar_get_btnmatrix
0x0043ebd0    1 24           sym.lv_obj_set_style_grid_cell_x_align
0x0046ae94    1 20           sym.lv_style_set_arc_opa
0x00445e9c    3 28           sym.lv_draw_buf_align_ex
0x0041484c   12 228          sym.lv_bar_set_range
0x004a0028   12 212          sym.lv_i18n_get_text_plural
0x00407348    1 8            sym.lv_anim_set_user_data
0x0042da30    6 148          sym.lv_table_set_selected_cell
0x00456620    3 20           sym.lv_indev_set_scroll_limit
0x00445e34    1 12           sym.lv_draw_buf_get_handlers
0x0053f99c    5 100          method.tvg::SwRenderer.term__
0x0043e280    1 24           sym.lv_obj_set_style_transform_scale_x
0x00407270    1 48           sym.lv_anim_path_custom_bezier3
0x005442c4    3 72           sym.shapeDelStrokeFill_SwShape_
0x00427ec0    1 8            sym.lv_slider_get_max_value
0x004290a0    1 52           sym.lv_spangroup_create
0x004e8bcc   15 308          sym.update_errcode_to_slicer
0x00420594    5 132          sym.lv_label_cut_text
0x0046bc48    6 164          sym.lv_text_cut
0x0047105c    3 2380 -> 188  sym.lv_draw_sw_blend_image_to_al88
0x0050951c    1 160          method.tvg::RadialGradient::Impl.duplicate__
0x0043eab0    1 24           sym.lv_obj_set_style_bitmap_mask_src
0x0048dc00    1 8            sym.lodepng_chunk_next_const
0x00467724    6 132          sym.lv_event_get_dsc
0x004093bc    5 92           sym.lv_pow
0x005712e0    4 92           sym.cJSON_AddItemReferenceToObject
0x004269c4    1 16           sym.lv_scale_set_major_tick_every
0x00528114    5 132          method.RawLoader.open_unsigned_int_const__unsigned_int__unsigned_int__bool_
0x0040f1ac    7 112          sym.lv_theme_mono_deinit
0x0046a12c    3 64           sym.lv_style_reset
0x00408a40    1 12           sym.lv_log_register_print_cb
0x0041c904    3 32           sym.lv_dropdown_get_options
0x0041b320    1 8            sym.lv_chart_get_pressed_point
0x00512b84    1 36           method.LottieParser.getFillRule__
0x0043e58c    1 24           sym.lv_obj_set_style_bg_image_tiled
0x00527730    9 340          method.tvg::Picture::Impl.render_tvg::RenderMethod_
0x005276a4    5 140          method.tvg::Picture::Impl.bounds_tvg::RenderMethod_
0x00523138   19 684          method.tvg::Paint::Impl.bounds_tvg::RenderMethod__const
0x0044239c    1 12           sym.lv_display_get_default
0x0042f704    1 8            sym.lv_textarea_get_max_length
0x00427ec8    3 60           sym.lv_slider_get_mode
0x004149ec    1 12           sym.lv_bar_get_mode
0x0050cd54   32 2744 -> 1232 method.LottieGradient.populate_ColorStop_
0x0046faa8    1 8            sym.lv_vector_dsc_rotate
0x0046ab60    1 20           sym.lv_style_set_bg_grad_opa
0x0043da3c   11 216          sym.lv_obj_remove_local_style_prop
0x0046f1f4    1 20           sym.lv_vector_dsc_set_fill_image
0x0046acf0    1 20           sym.lv_style_set_shadow_offset_x
0x004440a0    4 124          sym.lv_display_trigger_activity
0x0044ad68   15 172          sym.lv_draw_sw_i1_invert
0x00507b04    6 136          sym.tvg_paint_get_transform
0x005266e4    8 224          method.tvg::Paint.transform__
0x00431818    1 12           sym.lv_group_get_default
0x00462cc8    1 16           sym.lv_cache_get_free_size
0x00546e8c   12 424          method.tvg::Text.font_char_const__float__char_const_
0x004225e0    1 92           sym.lv_menu_page_create
0x0042251c    8 196          sym.lv_menu_set_page_title
0x00462cd8    1 12           sym.lv_cache_is_enabled
0x005057dc   23 660          sym.wifi_remove_unsaved_net
0x0050ae6c    1 96           method.LottieLoader.duration__
0x00424638   16 396          sym.lv_roller_get_selected_str
0x00583078    1 56           sym.lv_obj_bind_flag_if_eq
0x00508f94    1 60           method.tvg::LinearGradient.LinearGradient__
0x00577f70    6 136          sym.llqueue_consume
0x004b091c    1 52           sym.page_guide_wifi_create
0x0052cdfc    3 32           method.tvg::Shape.strokeJoin___const
0x004e9124   10 308          sym.service_extcom_launch
0x004f5104    1 52           sym.history_delete_operation
0x005195a8    1 52           method.LottieSolidFill.override_LottieProperty_
0x00416ed4    1 8            sym.lv_calendar_get_highlighted_dates_num
0x00528d20   12 216          method.tvg::Scene.Scene__
0x004bb72c    3 124          sym.get_directory_from_full_path
0x0054a330    1 220          method.tvg.bezPointAt_tvg::Bezier_const__float_
0x0050a9a8    1 8            method.LoadModule.open_char_const__unsigned_int__bool_
0x00445dc0    1 116          sym.lv_draw_buf_handlers_init
0x00511d7c   12 276          method.LottieTextDoc.LottieTextDoc__
0x00424550    1 168          sym.lv_roller_set_visible_row_count
0x004652b8   19 452          sym.lv_area_diff
0x0056b654  161 12972 -> 5284 sym.rasterImage_SwSurface__SwImage__tvg::RenderMesh_const__tvg::Matrix_const__SwBBox_const__unsigned_char_
0x0044ab18   15 592          sym.lv_draw_sw_rgb565_swap
0x004135b8    1 8            sym.lv_arc_get_value
0x00437afc   13 216          sym.lv_clamp_width
0x0053d880    1 60           fcn.0053d880
0x00407330    1 8            sym.lv_anim_set_repeat_delay
0x004f3d84    8 284          sym.param_proc
0x00430334    3 28           sym.lv_textarea_cursor_left
0x00427e88    1 8            sym.lv_slider_set_value
0x00433b34    5 52           sym.lv_obj_set_state
0x0046b150    1 20           sym.lv_style_set_grid_cell_column_span
0x00581e64    1 88           sym.lv_subject_init_int
0x00559838    1 96           method.float__loop_tvg.Array_LottieScalarFrame_unsigned_char______tvg::Array_LottieScalarFrame_unsigned_char_____float__LottieExpression_
0x0054857c    5 212          method.tvg::Animation.frame_float_
0x005157d4   16 560          method.LottieParser.parseTrimpath__
0x0051a0d8   26 484          method.LottieSolidStroke.LottieSolidStroke__
0x004eb72c    4 144          sym.download_log_in_proc
0x006b3470    1 16           fcn.006b3470
0x0055dd6c    1 200          sym.fillRadial_SwFill_const__unsigned_int__unsigned_int__unsigned_int__unsigned_int__unsigned_char__unsigned_char____unsigned_char___unsigned_char__unsigned_char_
0x00431904   10 200          sym.lv_group_focus_next
0x0048e33c    5 104          sym.lodepng_set_icc
0x0048392c    1 200          sym.lv_obj_set_grid_cell
0x00426ef8    1 8            sym.lv_scale_get_mode
0x0050be34    4 60           method.LottieLoader.markers_unsigned_int_
0x005758cc   18 984          sym.data_buried_thread_func
0x0046af48    1 20           sym.lv_style_set_text_align
0x00431c0c   14 320          sym.lv_group_add_obj
0x0043e2e0    1 24           sym.lv_obj_set_style_transform_pivot_y
0x00584890   10 152          sym.lv_imagebutton_set_state
0x00409b3c    3 84           sym.lv_timer_periodic_handler
0x0040978c   48 944          sym.lv_timer_handler
0x004423f8    4 48           sym.lv_display_set_offset
0x0049f600    5 96           sym.cgi_ServerTemperatureStore
0x0043565c    8 188          sym.lv_obj_remove_event_dsc
0x004ecafc    1 68           sym.zone_transition_onDisconnectFailure
0x0046fb7c    3 68           sym.lv_vector_dsc_delete
0x00507ae4    4 32           sym.tvg_paint_set_transform
0x0051ea6c   33 868          method.void_LottieParser.parseKeyFrame_LottieGenericProperty_unsigned_char____LottieGenericProperty_unsigned_char__
0x0041e1e0    3 40           sym.lv_keyboard_set_popovers
0x0043eb70    1 24           sym.lv_obj_set_style_grid_column_align
0x005095bc    1 132          method.tvg::RadialGradient.radial_float__float__float_
0x0049a9f4   12 584          sym.print_start_cb
0x00580e7c    3 192          sym.qrcodegen_encodeBinary
0x0057fe78  184 4100         sym.qrcodegen_encodeSegmentsAdvanced
0x00432374    3 28           sym.lv_group_get_wrap
0x00444c40   15 256          sym.lv_draw_finalize_task_creation
0x004ea610   12 352          sym.download_video_in_proc
0x00435b30    3 92           sym.lv_event_get_self_size_info
0x004663bc   10 220          sym.lv_array_erase
0x00577ff8    4 104          sym.llqueue_pop
0x00574a48    1 72           sym.filter_dir_by_prefix
0x0057178c    1 32           sym.cJSON_DeleteItemFromObjectCaseSensitive
0x00527250    1 12           method.tvg::Paint.blend___const
0x00577ae8    1 168          sym.utilResetPrintFileInfo
0x00445e60    3 28           sym.lv_draw_buf_width_to_stride_ex
0x0042f6f0    1 12           sym.lv_textarea_get_one_line
0x00410134    3 32           sym.lv_theme_simple_is_inited
0x00432390    3 100          sym.lv_group_get_obj_count
0x005079b4    3 32           sym.tvg_canvas_update
0x0043e748    1 24           sym.lv_obj_set_style_image_opa
0x00519e04    8 240          method.LottiePath.LottiePath__
0x004973f0    1 8            sym.errcode_btn_continue_event_cb
0x004094dc    1 12           sym.lv_trigo_cos
0x0053e768    9 208          method.tvg::SwRenderer.postRender__
0x00510530    3 28           method.LottiePosition.frameCnt__
0x0046aa98    1 20           sym.lv_style_set_margin_right
0x0042d324   13 544          sym.lv_table_set_cell_value_fmt
0x00442b6c    4 44           sym.lv_display_get_antialiasing
0x0055865c    1 100          method.float__loop_tvg::Array_LottieVectorFrame_tvg.Point______tvg::Array_LottieVectorFrame_tvg::Point_____float__LottieExpression_
0x0043e860    1 24           sym.lv_obj_set_style_arc_rounded
0x004073dc    1 28           sym.lv_fs_make_path_from_buffer
0x004f14a0    7 604  -> 596  sym.report_ai_notice
0x00510c0c    3 28           method.LottieGenericProperty_tvg::Point_.frameCnt__
0x004f76f0    1 52           sym.service_wifi_join
0x0052c6a0    8 292          method.tvg::Shape.stroke_std::unique_ptr_tvg::Fill__std::default_delete_tvg::Fill____
0x0041e230    1 8            sym.lv_keyboard_get_textarea
0x00447e90   12 552          sym.lv_draw_image_normal_helper
0x00502c8c    3 32           sym.wifi_check_network_server_state
0x00420b7c    3 32           sym.lv_led_off
0x0041aa78    3 204          sym.lv_chart_add_cursor
0x00465d18    1 12           sym.lv_point_set
0x00495b70    1 52           sym.zoffset_decrease_setting_cb
0x0040737c    1 8            sym.lv_anim_get_repeat_count
0x0050ba60    7 300          method.LottieLoader.open_std::__cxx11::basic_string_char__std::char_traits_char___std::allocator_char____const_
0x00436614    1 52           sym.lv_obj_get_x2
0x0048207c   25 672          sym.lv_font_get_glyph_dsc_fmt_txt
0x0050bdcc    1 76           method.LottieLoader.startFrame__
0x0053e474    1 8            method.tvg::SwRenderer.preRender__
0x0050c6a4   45 984          method.LottieSlot.reset__
0x004bb410    3 104          sym.file_list_sort
0x006b3cb0    1 16           fcn.006b3cb0
0x004f1c34   31 1420 -> 1380 sym.get_video_upload_paras
0x0051564c   10 392          method.LottieParser.parseRoundedCorner__
0x00448ed4    3 32           sym.lv_draw_task_get_line_dsc
0x0046b128    1 20           sym.lv_style_set_grid_cell_column_pos
0x005392d4    5 204          method.SvgLoader.open_char_const__unsigned_int__bool_
0x0046b074    1 20           sym.lv_style_set_flex_flow
0x00491c7c    5 208          sym.lodepng_state_copy
0x0048df20    8 152          sym.lodepng_color_mode_copy
0x0048e6b0   36 740          sym.lodepng_info_copy
0x0057c3c4    1 92           sym.update_log_switch
0x0043956c    3 32           sym.lv_obj_get_scroll_snap_x
0x0044421c    6 88           sym.lv_display_delete_refr_timer
0x005727b4    3 28           sym.cJSON_IsInvalid
0x005829b0    7 176          sym.lv_subject_deinit
0x0048dfb8    1 40           sym.lodepng_color_mode_make
0x0043f118   16 172          sym.lv_obj_get_child_by_type
0x00510478    3 28           method.LottieColorStop.frameCnt__
0x005703b0    1 68           sym.cJSON_Version
0x004472d8    1 20           sym.lv_draw_buf_clear_flag
0x004ba800    1 24           sym.compare_by_size_desc
0x00510800    8 284  -> 260  method.LottieColorStop.nearest_float_
0x00571280    1 8            sym.cJSON_AddItemToObjectCS
0x0049f8d4    8 376          sym.language_create_font
0x004baa0c    3 156          sym.get_hms_from_seconds
0x00423e7c    6 180          sym.lv_roller_set_selected
0x00467b20    7 92           sym.lv_event_mark_deleted
0x00464ba8    3 112          sym.lv_image_header_cache_resize
0x00463014    3 104          sym.lv_cache_entry_set_invalid
0x00462cb0    1 8            sym.lv_cache_set_max_size
0x00508f4c    1 72           fcn.00508f4c
0x0046affc    1 20           sym.lv_style_set_transition
0x0048dfe8    7 212          sym.lodepng_palette_add
0x0054930c    1 8            method.tvg::Canvas.paints_abi:cxx11___
0x0041ac80    3 116          sym.lv_chart_get_cursor_point
0x004442c4    4 40           sym.lv_display_get_user_data
0x00421234    1 60           sym.lv_line_set_points
0x004d4cf8    1 52           sym.page_tune_axis_create
0x0046f5bc    4 160          sym.lv_vector_dsc_set_stroke_gradient_color_stops
